name,performance_id,nation,program,judge,total_score,total_deductions,final_score
CHEN Karen,c93d2a3df3,USA,Ladies Single Skating - Free Skating,J7,59.15,-1,58.15
CHEN Karen,c93d2a3df3,USA,Ladies Single Skating - Free Skating,J8,57.25,-1,56.25
CHEN Karen,c93d2a3df3,USA,Ladies Single Skating - Free Skating,J9,56.75,-1,55.75
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J1,107.51,0,107.51
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J2,103.21000000000001,0,103.21000000000001
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J3,103.61,0,103.61
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J4,101.01,0,101.01
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J5,99.01,0,99.01
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J6,99.81,0,99.81
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J7,92.31,0,92.31
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J8,101.51,0,101.51
FERNANDEZ Javier,c98ec5202d,ESP,Men Single Skating - Free Skating,J9,102.71000000000001,0,102.71000000000001
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J1,75.23,0,75.23
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J2,76.63,0,76.63
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J3,78.83,0,78.83
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J4,71.03,0,71.03
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J5,74.92999999999999,0,74.92999999999999
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J6,72.83,0,72.83
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J7,76.92999999999999,0,76.92999999999999
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J8,72.33,0,72.33
GE Misha,cab39c5b71,UZB,Men Single Skating - Free Skating,J9,75.42999999999999,0,75.42999999999999
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J1,43,0,43
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J2,45.9,0,45.9
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J3,47.3,0,47.3
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J4,49.1,0,49.1
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J5,41.4,0,41.4
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J6,43.099999999999994,0,43.099999999999994
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J7,45.599999999999994,0,45.599999999999994
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J8,41,0,41
MIN Yura / GAMELIN Alexander,cb67dacba3,KOR,Ice Dance - Free Dance,J9,45.9,0,45.9
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J1,51.9,0,51.9
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J2,50.9,0,50.9
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J3,52.7,0,52.7
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J4,53.7,0,53.7
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J5,47,0,47
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J6,51.3,0,51.3
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J7,51.4,0,51.4
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J8,50.7,0,50.7
HURTADO Sara / KHALIAVIN Kirill,cd6574c137,ESP,Ice Dance - Free Dance,J9,53,0,53
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J1,43.79,-1,42.79
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J2,44.79,-1,43.79
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J3,45.29,-1,44.29
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J4,46.29,-1,45.29
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J5,42.39,-1,41.39
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J6,42.59,-1,41.59
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J7,47.79,-1,46.79
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J8,47.29,-1,46.29
CHAN Patrick,cde1bd91d6,CAN,Men Single Skating - Short Program,J9,45.09,-1,44.09
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J1,58.7,0,58.7
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J2,59.4,0,59.4
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J3,60.4,0,60.4
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J4,57.1,0,57.1
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J5,58.1,0,58.1
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J6,59.9,0,59.9
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J7,61,0,61
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J8,58.9,0,58.9
VIRTUE Tessa / MOIR Scott,cff3930586,CAN,Team Event - Ice Dance Free Dance,J9,58,0,58
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J1,77.87,0,77.87
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J2,74.97,0,74.97
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J3,72.07,0,72.07
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J4,75.77,0,75.77
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J5,72.37,0,72.37
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J6,69.67,0,69.67
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J7,74.57,0,74.57
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J8,69.67,0,69.67
KERRY Brendan,d1b9e60259,AUS,Men Single Skating - Free Skating,J9,73.37,0,73.37
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J1,72,0,72
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J2,69.2,0,69.2
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J3,70.6,0,70.6
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J4,70.8,0,70.8
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J5,70.60000000000001,0,70.60000000000001
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J6,71.3,0,71.3
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J7,69.9,0,69.9
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J8,72.5,0,72.5
SEGUIN Julianne / BILODEAU Charlie,d33b948ac5,CAN,Pair Skating - Free Skating,J9,72.5,0,72.5
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J1,36.7,0,36.7
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J2,35.8,0,35.8
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J3,34.1,0,34.1
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J4,33.4,0,33.4
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J5,36.2,0,36.2
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J6,36.2,0,36.2
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J7,32.9,0,32.9
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J8,32.6,0,32.6
"ALEXANDROVSKAYA Ekaterina / WINDSOR
Harley",d350da2e63,AUS,Pair Skating - Short Program,J9,35.5,0,35.5
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J1,33.5,-2,31.5
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J2,33,-2,31
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J3,33.5,-2,31.5
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J4,33,-2,31
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J5,33,-2,31
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J6,36.6,-2,34.6
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J7,35.1,-2,33.1
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J8,35.8,-2,33.8
KOLYADA Mikhail,d3cc091185,OAR,Team Event - Men Single Skating Short Program,J9,32.5,-2,30.5
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J1,27,-2,25
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J2,27,-2,25
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J3,26.7,-2,24.7
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J4,25.7,-2,23.7
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J5,26.5,-2,24.5
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J6,26.2,-2,24.2
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J7,27,-2,25
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J8,26.4,-2,24.4
KHNYCHENKOVA Anna,d45cd04bdc,UKR,Ladies Single Skating - Short Program,J9,26.5,-2,24.5
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J1,37.1,-1,36.1
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J2,34.9,-1,33.9
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J3,36,-1,35
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J4,38.300000000000004,-1,37.300000000000004
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J5,38.8,-1,37.8
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J6,37.7,-1,36.7
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J7,39.4,-1,38.4
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J8,37.7,-1,36.7
CAPPELLINI Anna / LANOTTE Luca,d46c83098b,ITA,Team Event - Ice Dance Short Dance,J9,37.2,-1,36.2
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J1,51.1,0,51.1
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J2,58.9,0,58.9
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J3,53.300000000000004,0,53.300000000000004
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J4,55.4,0,55.4
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J5,51.1,0,51.1
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J6,54.2,0,54.2
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J7,52.4,0,52.4
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J8,50.699999999999996,0,50.699999999999996
WEAVER Kaitlyn / POJE Andrew,d4dd020d29,CAN,Ice Dance - Free Dance,J9,55.9,0,55.9
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J1,113.96000000000001,0,113.96000000000001
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J2,102.26,0,102.26
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J3,109.86,0,109.86
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J4,112.06,0,112.06
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J5,106.96000000000001,0,106.96000000000001
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J6,107.66,0,107.66
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J7,111.36,0,111.36
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J8,109.66,0,109.66
HANYU Yuzuru,d4fa68d71a,JPN,Men Single Skating - Free Skating,J9,108.86,0,108.86
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J1,58.379999999999995,0,58.379999999999995
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J2,58.379999999999995,0,58.379999999999995
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J3,57.879999999999995,0,57.879999999999995
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J4,58.68,0,58.68
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J5,56.18,0,56.18
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J6,56.28,0,56.28
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J7,58.48,0,58.48
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J8,56.98,0,56.98
RAJICOVA Nicole,d50900d8e9,SVK,Ladies Single Skating - Free Skating,J9,57.379999999999995,0,57.379999999999995
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J1,33.8,0,33.8
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J2,34.3,0,34.3
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J3,34.9,0,34.9
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J4,33.199999999999996,0,33.199999999999996
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J5,34.3,0,34.3
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J6,36,0,36
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J7,34.3,0,34.3
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J8,33.8,0,33.8
KALISZEK Natalia / SPODYRIEV Maksym,d579a207d2,POL,Ice Dance - Short Dance,J9,35.5,0,35.5
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J1,43.199999999999996,0,43.199999999999996
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J2,40.599999999999994,0,40.599999999999994
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J3,42.099999999999994,0,42.099999999999994
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J4,45.699999999999996,0,45.699999999999996
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J5,36.3,0,36.3
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J6,42.599999999999994,0,42.599999999999994
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J7,44,0,44
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J8,40.699999999999996,0,40.699999999999996
MYSLIVECKOVA Lucie / CSOLLEY Lukas,d727237592,SVK,Ice Dance - Free Dance,J9,39.599999999999994,0,39.599999999999994
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J1,83.09,0,83.09
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J2,82.59,0,82.59
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J3,79.59,0,79.59
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J4,83.49,0,83.49
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J5,80.99,0,80.99
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J6,78.89,0,78.89
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J7,82.99,0,82.99
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J8,78.79,0,78.79
CHAN Patrick,d824b1df5a,CAN,Men Single Skating - Free Skating,J9,83.28999999999999,0,83.28999999999999
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J1,78.3,0,78.3
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J2,76.4,0,76.4
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J3,79.6,0,79.6
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J4,80.2,0,80.2
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J5,83.3,0,83.3
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J6,79.9,0,79.9
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J7,78.1,0,78.1
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J8,82.4,0,82.4
DUHAMEL Meagan / RADFORD Eric,d9343a9c13,CAN,Pair Skating - Free Skating,J9,82.8,0,82.8
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J1,21.1,-1,20.1
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J2,21.1,-1,20.1
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J3,21.4,-1,20.4
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J4,19.9,-1,18.9
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J5,21.1,-1,20.1
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J6,21.1,-1,20.1
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J7,19.4,-1,18.4
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J8,20.8,-1,19.8
KIM Kyueun / KAM Alex Kang Chan,d9998cc2f8,KOR,Pair Skating - Short Program,J9,23.1,-1,22.1
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J1,35.8,0,35.8
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J2,33.9,0,33.9
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J3,35.1,0,35.1
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J4,34.6,0,34.6
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J5,33.2,0,33.2
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J6,35.1,0,35.1
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J7,37.7,0,37.7
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J8,33.2,0,33.2
HOCKE Annika / BLOMMAERT Ruben,d9ce9531b1,GER,Pair Skating - Short Program,J9,34.6,0,34.6
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J1,33.8,0,33.8
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J2,32.6,0,32.6
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J3,35,0,35
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J4,34.9,0,34.9
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J5,34.9,0,34.9
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J6,34.9,0,34.9
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J7,34.9,0,34.9
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J8,32.1,0,32.1
GUIGNARD Charlene / FABBRI Marco,da7bbb92f1,ITA,Ice Dance - Short Dance,J9,33.3,0,33.3
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J1,36.61,-1,35.61
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J2,35.61,-1,34.61
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J3,38.51,-1,37.51
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J4,38.31,-1,37.31
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J5,37.61,-1,36.61
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J6,35.41,-1,34.41
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J7,37.11,-1,36.11
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J8,37.11,-1,36.11
NAGASU Mirai,db56ddf8a9,USA,Ladies Single Skating - Short Program,J9,37.81,-1,36.81
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J1,38.43,0,38.43
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J2,39.129999999999995,0,39.129999999999995
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J3,40.629999999999995,0,40.629999999999995
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J4,40.33,0,40.33
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J5,37.629999999999995,0,37.629999999999995
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J6,38.629999999999995,0,38.629999999999995
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J7,41.53,0,41.53
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J8,36.629999999999995,0,36.629999999999995
RIZZO Matteo,dbe0c16bcf,ITA,Men Single Skating - Short Program,J9,38.83,0,38.83
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J1,61,0,61
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J2,60.8,0,60.8
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J3,62.2,0,62.2
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J4,65.9,0,65.9
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J5,62.9,0,62.9
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J6,63.4,0,63.4
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J7,64.6,0,64.6
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J8,66.3,0,66.3
RYOM Tae Ok / KIM Ju Sik,ddcb45d1fd,PRK,Pair Skating - Free Skating,J9,66,0,66
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J1,34.34,-1,33.34
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J2,36.74,-1,35.74
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J3,36.04,-1,35.04
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J4,37.04,-1,36.04
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J5,34.84,-1,33.84
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J6,35.34,-1,34.34
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J7,35.34,-1,34.34
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J8,34.14,-1,33.14
TENNELL Bradie,dffdcc0215,USA,Ladies Single Skating - Short Program,J9,35.54,-1,34.54
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J1,65.6,-1,64.6
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J2,65.8,-1,64.8
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J3,66.5,-1,65.5
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J4,63.7,-1,62.7
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J5,60.6,-1,59.6
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J6,63.900000000000006,-1,62.900000000000006
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J7,64.4,-1,63.400000000000006
DELLA MONICA Nicole / GUARISE Matteo,e0bd65403c,ITA,Pair Skating - Free Skating,J8,63,-1,62
